occurrenceID,type,basisOfRecord,occurrenceRemarks,individualCount,sex,lifeStage,behavior,occurrenceStatus,organismID,eventID,samplingProtocol,eventDate,eventRemarks,locationID,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,identifiedBy,dateIdentified,identificationRemarks,identificationVerificationStatus,taxonID,scientificName,kingdom
00b107cb-0702-4927-8164-bd205ad9c6d3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T21:22:33Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:05:46Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
00f53adb-c6f8-4b4d-99b7-e1dbb5433c74,Event,MachineObservation,"MOEDER EN 2 KINDEREN",3,,juvenile,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T04:01:41Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:27:11Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
023d032d-624f-4dcd-915d-ab43ab1955d2,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-20T20:17:11Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Axel Neukermans",2020-10-26T20:01:26Z,"classification method: human",1.0,49JSC,"Ondatra zibethicus",Animalia
03346b33-3ae2-4aa6-8fda-e91429c76c64,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T22:01:32Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:49:50Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
035fe73a-7ec4-456d-b696-b848cca65530,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-17T00:02:33Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:10:49Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
052619d2-1302-4755-af00-76a9225c2fa1,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T01:05:28Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Axel Neukermans",2020-10-27T13:23:33Z,"classification method: human",1.0,49JSC,"Ondatra zibethicus",Animalia
0617d494-4be0-40c6-8d97-69d982aaa220,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-04T02:59:52Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:54:53Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
07773d83-f982-4433-af7e-7cb26eb58dec,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-09T22:54:13Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:36:55Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
0795650c-fbd0-4db7-a8ff-54afc098d44c,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T22:44:02Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:43:06Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
07dbf5ef-a6e6-4b68-850a-9e75e3e7fde9,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-04T20:50:00Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:56:00Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
084bfbef-b296-41b6-9068-d9bce8e44214,Event,MachineObservation,,1,,adult,,present,,9e84c750-e8fa-4502-ae12-cc6c75532f5a,"camera trap (motion detection)",2020-06-06T01:51:53Z,"tags: boven de stroom",56128022-6061-4b59-b15a-65da16115780,"B_ML_val 06_Oostpolderkreek",,51.266,3.591,WGS84,"Wouter Franceus",2020-07-09T06:32:22Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
087d6f0d-a016-45d4-b924-88630483f755,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-04T22:09:37Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:56:44Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
09358aa4-946a-474d-b46a-ac785c138009,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-12T01:52:02Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:52:10Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
0a59e555-d3f3-45b8-a0a8-c0c79952390b,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T02:24:42Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:59:34Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
0bb4e6ee-f7ed-4535-989c-32305b37d6f4,Event,MachineObservation,,1,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-23T20:45:22Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:36:39Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
0dd2860f-b596-4de8-8eea-87ea7e375ab2,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T03:23:06Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:45:38Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
0df81b45-9faf-4bf7-bf17-696e035e0c55,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-23T03:29:34Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:11:29Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
0e3afbe8-86de-473f-89bf-21f222581842,Event,MachineObservation,,1,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-05T23:10:28Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:21:53Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
0f1abf0b-827a-420c-adc6-e56e5524c94f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-08T20:24:23Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:30:08Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
0f595cf9-4b7c-4e34-b852-2e390a280565,Event,MachineObservation,,1,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-21T02:30:30Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:35:32Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
1046a7b5-7198-4d69-ae2d-be00ebb562ee,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-25T00:41:46Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:13:56Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
108e59f3-6162-40d0-b1c6-bb18c04594b2,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T20:40:52Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:02:05Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
10c86bae-665c-4baa-b132-468599a4fb04,Event,MachineObservation,,1,undefined,adult,,present,,fff2f46e-8163-453c-9044-61fb77587f5d,"camera trap (motion detection)",2020-06-04T20:55:51Z,"tags: boven de stroom",7c989f1e-4fcb-4584-ae47-cdcdc6e34d06,"B_ML_val 07_Sint-Anna",,51.279,3.634,WGS84,"Jan Lodewijkx",2020-07-09T07:08:34Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
1177889b-0073-446e-a032-1eee34f19229,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-04T01:59:21Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:53:32Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
122881c5-0791-43c3-911c-81580f436054,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T22:45:07Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:50:06Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
123ac11a-64a2-4a21-9f96-9d986809c139,Event,MachineObservation,,1,,adult,,present,,fff2f46e-8163-453c-9044-61fb77587f5d,"camera trap (motion detection)",2020-06-05T23:20:45Z,"tags: boven de stroom",7c989f1e-4fcb-4584-ae47-cdcdc6e34d06,"B_ML_val 07_Sint-Anna",,51.279,3.634,WGS84,"Wouter Franceus",2020-07-09T13:24:40Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
14f0c8df-80e3-4d07-92a6-3e8dafb0fa4f,Event,MachineObservation,,3,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-03T21:01:45Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:52:33Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
16d6e249-9bf0-4a07-9f86-e7ec56dde1ea,Event,MachineObservation,,4,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-02T03:51:41Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:26:32Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
178691d7-af01-4a13-b624-facbf8b8af02,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-17T23:46:11Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:14:04Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
19882f9b-07bf-4a6c-84e3-c6a0d66d623c,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-05T02:51:16Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:15:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
19b89d63-a67c-48d0-b601-17a76b926aa9,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T01:08:15Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:37:29Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
1dab53ef-4f03-4e4a-a9f1-658a729cc1fb,Event,MachineObservation,"MOEDER EN 2 KINDEREN",3,,juvenile,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-07-03T03:38:33Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:30:48Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
1e100020-b1fa-4fbd-b450-ccf46a00adef,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-18T03:11:10Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:17:05Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
1e2a7695-1f4a-43ea-9d84-c770b995935f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-03T21:52:56Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T08:53:00Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
1f798adf-5110-40f2-b4a7-ddd4eeceab2d,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-05T03:21:43Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:16:48Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
203c240f-4c6b-472f-b82b-a58847a7dc44,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-19T00:13:22Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:19:44Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
206db255-647a-4b61-89fb-e7a4173bd2af,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T22:25:42Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:42:55Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
2166c9f9-cca0-4b1e-8a1e-48a1fd540fe4,Event,MachineObservation,,1,,,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-18T00:15:08Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:14:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
218e6a11-c1ce-4f44-9ee6-30523198de99,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T21:38:37Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:49:19Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
224cc301-c4b6-4b67-8b6d-04d8d4fb27c1,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-09T03:46:05Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:34:19Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
23c5fb04-b7f9-494c-9060-f4b297f6b5ac,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-08T20:22:13Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:29:53Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
26636ac5-bb0b-4539-bdaf-c8148d983aba,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-21T22:00:45Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:26:27Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
26b1a1f5-6f24-4cc3-8590-bb4c9a74fa15,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-11T02:03:05Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:44:56Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
280cef32-d069-438e-beab-583cb1a88841,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-20T02:39:56Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:23:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
2884f3f0-32ff-4b8f-99ba-3649168a4224,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T19:47:19Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:39:46Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
288adb11-02a8-4012-8e9e-c2a2d8f4603f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-05T03:40:02Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:17:17Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
2adec9b7-92ce-4b05-98ab-4984f9acf2f0,Event,MachineObservation,,1,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-23T21:08:17Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:36:48Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
2eda26a7-06ad-46aa-a91b-2ef99faef387,Event,MachineObservation,,1,,adult,,present,,6b1199ac-e6e4-4eb4-a625-6ee8f9db09f1,"camera trap (motion detection)",2020-06-08T02:20:32Z,"tags: boven de stroom",91d9abdd-da56-49a0-8c07-fa6305f39d6c,"B_ML_val 05_molenkreek",,51.283,3.567,WGS84,"Wouter Franceus",2020-07-09T08:26:08Z,"classification method: human",,DGP6,"Anas platyrhynchos",Animalia
2f0c9e6c-00b4-4c71-a8e8-f5bfb4b194fb,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-24T03:18:18Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:12:14Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
2feb410a-a984-49a7-b15d-364119d0e284,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-18T03:19:55Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:17:28Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
315a00bc-7ddb-4845-910c-cb336511a042,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-16T02:49:38Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:08:15Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3230794a-72a0-495a-9434-7f07fb7f4d32,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-07T20:43:24Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:26:14Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
330796cf-5066-4199-87e8-9c7d5f8c971f,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-10T01:34:28Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:37:56Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
34624e77-92ea-48dc-8610-a513ee4ff0b3,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-18T22:21:00Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:18:30Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
35416768-0c34-4856-b65d-38b42b8015ec,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-08T02:56:31Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:28:40Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
35ef0935-a4c1-42d0-b1d2-57567a137be6,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-05T02:59:51Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:16:36Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3627b1bc-33c9-49ed-a94c-a0b847af9c10,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-09T01:29:02Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:33:10Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
3649940c-a833-4654-a5ab-aa49c853f1cf,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-25T01:46:43Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T11:14:05Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
37017c57-e8d1-4ebc-98a1-6b0b09600cce,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-16T02:25:24Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:07:51Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
37814517-a2bc-4b95-8c2f-271f028bd8f5,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-09T22:38:52Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:36:44Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
386ba51c-659b-414b-b3e8-749b69c276f4,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-09T01:00:58Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T09:32:58Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
391140b9-b659-4c23-b433-47187713a3a7,Event,MachineObservation,,1,,adult,,present,,3b94f935-020f-49d8-bd59-1736f8a266c4,"camera trap (motion detection)",2020-06-15T03:26:56Z,"tags: boven de stroom",9a72bd3a-2243-4ced-af9f-34df32483e55,"B_ML_val 03_De Val",,51.275,3.551,WGS84,"Wouter Franceus",2020-07-09T10:01:42Z,"classification method: human",,4RM67,"Rattus norvegicus",Animalia
